adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
219589438P4,"CNRS, 24 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,NC,2017,SMV,Ab initio molecular dynamics simulations of SO2 solvation in choline chloride/glycerol deep eutectic solvent,FLU PH EQUI,10.1016/j.fluid.2017.03.024
219589474P2,"Inserm UdA, U1107, Neurodol, F-63100 Clermont Ferrand, France",63100,CLERMONT-FERRAND,NC,2017,SMV,French guidelines for diagnosis and treatment of classical trigeminal neuralgia (French Headache Society and French Neurosurgical Society),REV NEUROL,10.1016/j.neurol.2016.12.033
219589962P11,"Univ Clermont Ferrand, Teaching Hosp, Dept Rheumatol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Risk factors of serious infections in patients with rheumatoid arthritis treated with tocilizumab in the French Registry REGATE,RHEUMATOLOG,10.1093/rheumatology/kex238
219592009P3,"CHU Clermont Ferrand, Hematol Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Antithrombotic therapy and platelet transfusions in hematologic malignancy patients presenting chemotherapy-induced thrombocytopenia: a French survey,TRANSFUSION,10.1111/trf.14120
219592369P2,"Univ Clermont Auvergne, INRA, PIAF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,"Universal poroelastic mechanism for hydraulic signals in biomimetic and natural branches (vol 114, pg 11034, 2017)",P NAS US,10.1073/pnas.1717494114
219593620P1,"CHU Clermont Ferrand, Lab Bacteriol Clin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,IncFII(k) plasmid harbouring an amplification of 16S rRNA methyltransferase-encoding gene rmtH associated with mobile element ISCR2,J ANTIMICRO,10.1093/jac/dkw435
219593620P3,"Univ Auvergne, Clermont Univ, M2iSH, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,IncFII(k) plasmid harbouring an amplification of 16S rRNA methyltransferase-encoding gene rmtH associated with mobile element ISCR2,J ANTIMICRO,10.1093/jac/dkw435
219593620P4,"INSERM, UMR 1071, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,IncFII(k) plasmid harbouring an amplification of 16S rRNA methyltransferase-encoding gene rmtH associated with mobile element ISCR2,J ANTIMICRO,10.1093/jac/dkw435
219594084P1,"Univ Clermont Auvergne, French Natl Inst Agr Res, Unit Human Nutr, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"In the elderly, meat protein assimilation from rare meat is lower than that from meat that is well done",AM J CLIN N,10.3945/ajcn.117.158113
219594084P2,"Clermont Ferrand Univ Hosp, Clin Nutr Serv, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"In the elderly, meat protein assimilation from rare meat is lower than that from meat that is well done",AM J CLIN N,10.3945/ajcn.117.158113
219594084P3,"Clermont Ferrand Univ Hosp, Ctr Res Human Nutr Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"In the elderly, meat protein assimilation from rare meat is lower than that from meat that is well done",AM J CLIN N,10.3945/ajcn.117.158113
219595708P2,"Univ Clermont Auvergne, INRA, PIAF, F-63100 Clermont Ferrand, France",63100,CLERMONT-FERRAND,C,2017,SMV,Grapevine acclimation to water deficit: the adjustment of stomatal and hydraulic conductance differs from petiole embolism vulnerability,PLANTA,10.1007/s00425-017-2662-3
219596451P1,"CRNH Auvergne, UNH, JRU 1019, INRA, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Influence of phytosterol and phytostanol food supplementation on plasma liposoluble vitamins and provitamin A carotenoid levels in humans: An updated review of the evidence,CR R F SCI,10.1080/10408398.2015.1033611
219596451P2,"Univ Auvergne, Clermont Univ, Unite Nutr Humaine, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Influence of phytosterol and phytostanol food supplementation on plasma liposoluble vitamins and provitamin A carotenoid levels in humans: An updated review of the evidence,CR R F SCI,10.1080/10408398.2015.1033611
219596516P15,"CHU Estaing, Dept Gastroenterol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Risk of Rectal Neoplasia after Colectomy and Ileorectal Anastomosis for Ulcerative Colitis,J CROHN COL,10.1093/ecco-jcc/jjx027
219596948P3,"Univ Blaise Pascal CNRS IRD, Lab Magmas & Volcans, OPGC, 5 Rue Kessler, F-63038 Clermont Ferrand, France",63038,CLERMONT-FERRAND,C,2017,SMV,The coordination of sulfur in synthetic and biogenic Mg calcites: The red coral case,GEOCH COS A,10.1016/j.gca.2016.10.017
219597451P1,"Univ Clermont Auvergne, Ctr Natl Rech Sci, INSERM, CHU Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Effect of Individualized vs Standard Blood Pressure Management Strategies on Postoperative Organ Dysfunction Among High-Risk Patients Undergoing Major Surgery A Randomized Clinical Trial,J AM MED A,10.1001/jama.2017.14172
219597451P11,"CHU Clermont Ferrand, Biostat Unit, Direct Rech Clin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Effect of Individualized vs Standard Blood Pressure Management Strategies on Postoperative Organ Dysfunction Among High-Risk Patients Undergoing Major Surgery A Randomized Clinical Trial,J AM MED A,10.1001/jama.2017.14172
219599418P1,"Univ Auvergne, Dept Psychiat, CHU Clermont Ferrand, EA 7280, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV - SHS,"Residual depressive symptoms, sleep disturbance and perceived cognitive impairment as determinants of functioning in patients with bipolar disorder",J AFFECT D,10.1016/j.jad.2016.12.054
219599540P1,"CNRS, Lab Informat LIMOS, UMR 615, Campus Cezeaux, F-63177 Aubiere, France",63177,AUBIERE,C,2017,SMV,A new shortest path algorithm to solve the resource-constrained project scheduling problem with routing from a flow solution,ENG APP ART,10.1016/j.engappai.2017.08.017
219600697P1,"Univ Clermont Auvergne, SIGMA, CNRS, EnCoV,IP,UMR 6602, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Dense Non-Rigid Structure-from-Motion and Shading with Unknown Albedos,IEEE I C C,10.1109/ICCV.2017.419
219601036P3,"SIGMA Clermont, CNRS, UMR 6158, LIMOS, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,A Framework to Incorporate Decision-Maker Preferences Into Simulation Optimization to Support Collaborative Design,IEEE T SYST,10.1109/TSMC.2016.2531643
219601936P1,"Univ Clermont Auvergne, Univ Blaise Pascal, Inst Pascal, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,TEMPO-mediated oxidation of polysaccharides: An ongoing story,CARBOHY POL,10.1016/j.carbpol.2017.02.028
219601936P2,"CNRS, UMR 6602, IP, F-63178 Aubiere, France",63178,AUBIERE,NC,2017,SMV,TEMPO-mediated oxidation of polysaccharides: An ongoing story,CARBOHY POL,10.1016/j.carbpol.2017.02.028
219602155P1,"Univ Blaise Pascal, CNRS, UMR 6620, Math Lab, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Global quasi-neutral limit of Euler Maxwell systems with velocity dissipation,J MATH ANAL,10.1016/j.jmaa.2017.02.001
219602246P1,"Univ Lyon, Clermont Univ, VetAgro Sup, INRA,Herbivores UMR1213, F-63122 St Genes Champanelle, France",63122,SAINT-GENES-CHAMPANELLE,C,2017,SMV,"Effects of bacterial direct-fed microbials on ruminal characteristics, methane emission, and milk fatty acid composition in cows fed high- or low-starch diets",J DAIRY SCI,10.3168/jds.2016-11663
219602900P1,"CHU Estaing, Dept Gynecol Surg, 1 Pl Lucie Aubrac, F-63058 Clermont Ferrand 1, France",630581,CLERMONT-FERRAND,C,2017,SMV,"Comparison between resection, bipolar coagulation and Plasmajet (R): A preliminary animal study",EUR J OB GY,10.1016/j.ejogrb.2017.02.004
219602900P2,"CICE, Fac Med, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,"Comparison between resection, bipolar coagulation and Plasmajet (R): A preliminary animal study",EUR J OB GY,10.1016/j.ejogrb.2017.02.004
219602900P5,"Univ Hosp Clermont Ferrand, Biostat Unit DRCI, 58 Rue Montalembert, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV,"Comparison between resection, bipolar coagulation and Plasmajet (R): A preliminary animal study",EUR J OB GY,10.1016/j.ejogrb.2017.02.004
219602900P7,"Clermont Ferrand Univ Hosp, Dept Pathol, 1 Pl Lucie Aubrac, F-63058 Clermont Ferrand 1, France",630581,CLERMONT-FERRAND,C,2017,SMV,"Comparison between resection, bipolar coagulation and Plasmajet (R): A preliminary animal study",EUR J OB GY,10.1016/j.ejogrb.2017.02.004
219605511P4,"CHU Clermont Ferrand, Serv Therapie Cellulaire & Hematol Clin Adulte, 1 Pl Lucie Aubrac, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2017,SMV,Which recent results in Oncology and Hematology will have an impact on our practices? The point of vue of Bulletin du Cancer editorial board,B CANCER,10.1016/j.bulcan.2016.11.009
219610287P2,"Univ Blaise Pascal, CNRS OPGC IRD, Lab Magmas & Volcans, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Fe-FeO and Fe-Fe3C melting relations at Earth's core-mantle boundary conditions: Implications for a volatile-rich or oxygen-rich core,EARTH PLAN,10.1016/j.epsl.2017.05.024
219610456P1,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, Inst Chim Clermont Ferrand, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,The role of association of ions in ionic liquid/molecular solvent mixtures on metal extraction,PHYS CHEM P,10.1039/c7cp05886a
219612934P6,"CNRS, UMR 6602, IP, F-63178 Aubiere, France",63178,AUBIERE,NC,2017,SMV,Microwave analog experiments on optically soft spheroidal scatterers with weak electromagnetic signature,J QUAN SPEC,10.1016/j.jqsrt.2017.03.024
219612934P7,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, Inst Pascal, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Microwave analog experiments on optically soft spheroidal scatterers with weak electromagnetic signature,J QUAN SPEC,10.1016/j.jqsrt.2017.03.024
219614328P3,"Univ Auvergne, Univ Clermont Auvergne, UMR 6284, Image Sci Intervent Tech Lab,CNRS, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Contour segmentation of the intima, media, and adventitia layers in intracoronary OCT images: application to fully automatic detection of healthy wall regions",IN J COM AS,10.1007/s11548-017-1657-7
219614328P4,"Clermont Ferrand Univ Hosp, Gabriel Montpied Hosp, Dept Cardiol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Contour segmentation of the intima, media, and adventitia layers in intracoronary OCT images: application to fully automatic detection of healthy wall regions",IN J COM AS,10.1007/s11548-017-1657-7
219614931P2,"Univ Clermont Auvergne, CNRS, Sigma Clermont, Inst Chim Clermont Ferrand, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Sulfate radical induced degradation of beta 2-adrenoceptor agonists salbutamol and terbutaline: Phenoxyl radical dependent mechanisms,WATER RES,10.1016/j.watres.2017.07.025
219615455P1,"Univ Blaise Pascal, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Optimal linear drift for the speed of convergence of an hypoelliptic diffusion (Vol 21, 2016 )",ELECT COM P,10.1214/17-ECP45
219617264P2,"CHU Clermont Ferrand, Hematol Clin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,SnapShot: Chronic Lymphocytic Leukemia,CANCER CELL,10.1016/j.ccell.2017.10.015
219617384P13,"Ctr Jean Perrin, Dept Pathol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Prospective validation of a lymphocyte infiltration prognostic test in stage III colon cancer patients treated with adjuvant FOLFOX,EUR J CANC,10.1016/j.ejca.2017.04.025
219618941P1,"CHU Clermont Ferrand, Hop Estaing, Serv Pediat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Lack of Long-Term Neurologic Efficacy of Zileuton in Sjogren-Larsson's Syndrome,NEUROPEDIAT,10.1055/s-0037-1601856
219618941P2,"Univ Clermont Auvergne, IGCNC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Lack of Long-Term Neurologic Efficacy of Zileuton in Sjogren-Larsson's Syndrome,NEUROPEDIAT,10.1055/s-0037-1601856
219621168P2,"Univ Hosp Clermont Ferrand, Dept Pediat Surg, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Curve progression risk in a mixed series of braced and nonbraced patients with idiopathic scoliosis related to skeletal maturity assessment on the olecranon,J PED ORT B,10.1097/BPB.0000000000000410
219621699P1,"INRA, UMR Genet Divers & Ecophysiol Cereales 1095, 5 Chemin Beaulieu, F-63100 Clermont Ferrand, France",63100,CLERMONT-FERRAND,NC,2017,SMV,Predicting genomic selection efficiency to optimize calibration set and to assess prediction accuracy in highly structured populations,THEOR A GEN,10.1007/s00122-017-2956-7
219621699P2,"Univ Blaise Pascal, UMR Genet Divers & Ecophysiol Cereales 1095, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Predicting genomic selection efficiency to optimize calibration set and to assess prediction accuracy in highly structured populations,THEOR A GEN,10.1007/s00122-017-2956-7
219622855P4,"Univ Blaise Pascal, Lab Magmas & Volcans, Campus Univ Cezeaux,6 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Detrital zircon resolve longevity and evolution of silicic magmatism in extinct volcanic centers: A case study from the East Fjords of Iceland,GEOSPHERE,10.1130/GES01467.1
219623077P2,"CHU Estaing, Hematol Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A phase 1/2 trial of lenalidomide and dexamethasone in adult patients with refractory/relapsed acute lymphoblastic leukemia,HEMATOLOGY,10.1080/10245332.2016.1255372
219623602P1,"Univ Clermont Auvergne, CNRS, IN2P3, LPC, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Pressure drop measurements for woven metal mesh screens used in electrical safety switchgears,INT J HEA F,10.1016/j.ijheatfluidflow.2017.02.008
219625585P3,"RGM4645 Univ Blaise Pascal, Aubiere, France",,AUBIERE,C,2017,SMV,Autophagy controls the pathogenicity of OPA1 mutations in dominant optic atrophy,J CELL MOL,10.1111/jcmm.13149
219627872P4,"Univ Blaise Pascal, CNRS UMR 6620, 3 Pl Vasarely,CS60026, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,A comodule-bialgebra structure for word-series substitution and mould composition,J ALGEBRA,10.1016/j.jalgebra.2017.07.002
219628029P1,"CHU Clermont Ferrand, Serv Biochim Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A support to biological validation of oxygenation parameters,ANN BIOL CL,10.1684/abc.2017.1274
219628029P2,"CHU Clermont Ferrand, Serv Med Sport & Explorat Fonctionnelles, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A support to biological validation of oxygenation parameters,ANN BIOL CL,10.1684/abc.2017.1274
219628392P1,"Univ Blaise Pascal, CNRS UMR 6158, LIMOS, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Homomorphism bounds and edge-colourings of K-4-minor-free graphs,J COMB TH B,10.1016/j.jctb.2017.01.001
219628633P3,"Univ Clermont Auvergne, CROC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Burning mouth syndrome,CEPHALALGIA,10.1177/0333102417694883
219628633P4,"Univ Hosp, Odontol Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Burning mouth syndrome,CEPHALALGIA,10.1177/0333102417694883
219629181P3,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, Inst Pascal, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Evaluation of failure probability under parameter epistemic uncertainty: application to aerospace system reliability assessment,AEROSP SC T,10.1016/j.ast.2017.07.016
219629335P3,"Univ Clermont Auvergne, CNRS, UBP, Sigma Clermont,UMR 6296,Inst Chim Clermont Ferran, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,"Na doping effects on the structural, conduction type and optical properties of sol-gel ZnO thin films",J MAT S-M E,10.1007/s10854-016-5694-8
219629677P1,"Univ Blaise Pascal, INRA, Genet Divers & Ecophysiol Cereals, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,High-Resolution Mapping of Crossover Events in the Hexaploid Wheat Genome Suggests a Universal Recombination Mechanism,GENETICS,10.1534/genetics.116.196014
219629790P1,"Univ Clermont Auvergne, Aubiere, France",,AUBIERE,C,2017,SMV,Promoting Training Gains And Recovery With Nutrition: Beneficial Effects Of A Native Whey Supplementation,MED SCI SPT,10.1249/01.mss.0000517055.79274.06
219629790P5,"Univ Clermont Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Promoting Training Gains And Recovery With Nutrition: Beneficial Effects Of A Native Whey Supplementation,MED SCI SPT,10.1249/01.mss.0000517055.79274.06
219634055P2,"Univ Blaise Pascal, ICCF, UMR 6296, 24 Ave Landais, F-63177 Aubiere, France",63177,AUBIERE,C,2017,SMV,Chain extender effect of 3-(4-hydroxyphenyl)propionic acid/layered double hydroxide in PBS bionanocomposites,EUR POLYM J,10.1016/j.eurpolymj.2017.06.031
219634461P1,"Univ Clermont Auvergne, AdaptEconll Project, European Commiss Horizon Programme 2020, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Reducing the environmental impacts of vitreous optical fiber production - A Life Cycle Impact Assessment,J CLEAN PRO,10.1016/j.jclepro.2017.07.141
219634461P2,"Univ Clermont Auvergne, CERDI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Reducing the environmental impacts of vitreous optical fiber production - A Life Cycle Impact Assessment,J CLEAN PRO,10.1016/j.jclepro.2017.07.141
219635741P1,"Univ Clermont Auvergne, Phier, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SHS,Starry Reckoning: Reference and Analysis in Mathematics and Cosmology,PHILOS MATH,10.1093/philmat/nkx028
219639985P1,"Inst Natl Rech Agron Genet Divers & Ecophysiol Ce, Unite Mixte Rech 1095, Domaine Crouel, F-63039 Clermont Ferrand 2, France",630392,CLERMONT-FERRAND,NC,2017,SMV,Molecular and FISH analyses of a 53-kbp intact DNA fragment inserted by biolistics in wheat (Triticum aestivum L.) genome,PL CELL REP,10.1007/s00299-017-2173-5
219640930P4,"Clermont Univ, VetAgro Sup, UMR1213, Rech Herbivores, F-63122 St Genes Champanelle, France",63122,SAINT-GENES-CHAMPANELLE,C,2017,SMV,Artificial meat and the future of the meat industry,ANIM PROD S,10.1071/AN17307
219642860P3,"Inst Chim Clermont Ferrand, Aubiere, France",,AUBIERE,NC,2017,SMV,Corrosion of iron in liquid uranium hexafluoride,CORROS ENG,10.1080/1478422X.2017.1344039
219645769P1,"Univ Blaise Pascal, Clermont Univ, Lab Math, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,A FREE BOUNDARY PROBLEM FOR THE STOKES EQUATIONS,ESAIM CO OP,10.1051/cocv/2015045
219645769P2,"CNRS, UMR 6620, LM, Aubiere, France",,AUBIERE,C,2017,SMV,A FREE BOUNDARY PROBLEM FOR THE STOKES EQUATIONS,ESAIM CO OP,10.1051/cocv/2015045
219646090P1,"Univ Auvergne, CNRS, CERDI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV - SHS,Banking and sovereign debt crises in a monetary union without central bank intervention,J MATH ECON,10.1016/j.jmateco.2016.01.005
219648712P3,"Clermont Univ, Univ Blaise Pascal, CNRS, Lab Magmas & Volcans,IRD, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,"Chlorine and fluorine partition coefficients and abundances in sub-arc mantle xenoliths (Kamchatka, Russia): Implications for melt generation and volatile recycling processes in subduction zones",GEOCH COS A,10.1016/j.gca.2016.10.035
219649596P1,"Univ Blaise Pascal, Lab Magmas & Volcans, OPGC, CNRS,IRD, 6 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,X-ray tomography of tsunami deposits: Towards a new depositional model of tsunami deposits,SEDIMENTOL,10.1111/sed.12310
219651481P2,"Univ Clermont Auvergne, Inst Pascal, UMR CNRS UBP Sigma 6602, Campus Clermont Ferrand Les Cezeaux,BP 80026, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,Numerical investigation of the influence of particle size and particle number ratios on texture and force transmission in binary granular composites,POWD TECH,10.1016/j.powtec.2016.11.023
219651631P4,"Auvergne Univ, CHU Clermont Ferrand, GenHotel Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,VAV1 regulates experimental autoimmune arthritis and is associated with anti-CCP negative rheumatoid arthritis,GENES IMMUN,10.1038/gene.2016.49
219653372P1,"CHU Gabriel Montpied, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"A randomized, controlled study of the efficacy and safety of a new eyedrop formulation for moderate to severe dry eye syndrome",EUR J OPTHA,10.5301/ejo.5000836
219653888P3,"Univ Blaise Pascal, Clermont Univ, Inst Pascal, F-63170 Clermont Ferrand, France",63170,CLERMONT-FERRAND,C,2017,SMV,Investigation of Nonreciprocal Dispersion Phenomena in Anisotropic Periodic Structures Based on a Curvilinear FDFD Method,IEEE MICR T,10.1109/TMTT.2016.2615922
219654403P1,"Univ Blaise Pascal, CELIS, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SHS,Et in Theocrito ego ... Death in Theocritus' Bucolic Idylls,MNEMOSYNE,10.1163/1568525X-12341987
219655253P3,"CNRS UBP, UMR6016, Lab Meteorol Phys, F-63178 Aubiere, France",63178,AUBIERE,NC,2017,SMV,Measurements of sub-3nm particles using a particle size magnifier in different environments: from clean mountain top to polluted megacities,ATMOS CH PH,10.5194/acp-17-2163-2017
219656183P1,"Univ Clermont Auvergne, CNRS, INSERM, Lab Genet Reprod & Dev,GReD, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,piRNAs and their diverse roles: a transposable element-driven tactic for gene regulation?,FASEB J,10.1096/fj.201600637RR
219657045P1,"INRA, CRNH Auvergne, UMR 1019, UNH, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,GPR40 mediates potential positive effects of a saturated fatty acid enriched diet on bone,MOL NUTR FO,10.1002/mnfr.201600219
219657045P10,"INRA, Unite Microbiol, UR454, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,GPR40 mediates potential positive effects of a saturated fatty acid enriched diet on bone,MOL NUTR FO,10.1002/mnfr.201600219
219657045P2,"Univ Auvergne, Clermont Univ, Unite Nutr Humaine, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,GPR40 mediates potential positive effects of a saturated fatty acid enriched diet on bone,MOL NUTR FO,10.1002/mnfr.201600219
219657045P3,"Ctr Rech INRA Auvergne Rhone Alpes, Equipe Alimentat Squelette & Metab, Unite Nutr Humaine, Site Theix, F-63122 St Genes Champanelle, France",63122,SAINT-GENES-CHAMPANELLE,NC,2017,SMV,GPR40 mediates potential positive effects of a saturated fatty acid enriched diet on bone,MOL NUTR FO,10.1002/mnfr.201600219
219657045P6,"INSERM, IMTV, UMR990, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,GPR40 mediates potential positive effects of a saturated fatty acid enriched diet on bone,MOL NUTR FO,10.1002/mnfr.201600219
219657209P86,"Univ Clermont Ferrand 2, Univ Blaise Pascal, CNRS, IN2P3,Phys Corpusculaire Lab, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,J/Psi suppression at forward rapidity in Pb-Pb collisions at root s(NN)=5.02 TeV,PHYS LETT B,10.1016/j.physletb.2016.12.064
219659002P1,"CHU Estaing, Dept Digest Surg, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Laparoscopic peritoneal lavage for perforated sigmoid diverticulitis - an example of surgical research failure,COLORECTA D,10.1111/codi.13598
219660662P15,"Ctr Jean Perrin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Real-life activity of oral vinorelbine in metastatic breast cancer patients in the Unicancer ESME database,CANCER RES,10.1158/1538-7445.SABCS16-P5-15-12
219663855P1,"Univ Blaise Pascal, Univ Clermont Auvergne, Inst Chim Clermont Ferrand, CNRS UMR 6296, BP 10488, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Phase equilibria in the NaF-CdO-NaPO3 system at 873 K and crystal structure and physico-chemical characterizations of the new Na2CdPO4F fluorophosphate,J SOL ST CH,10.1016/j.jssc.2016.09.014
219663855P4,"Univ Clermont Auvergne, Inst Chim Clermont Ferrand, CNRS UBP SIGMA, UMR 6296, BP 10488, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Phase equilibria in the NaF-CdO-NaPO3 system at 873 K and crystal structure and physico-chemical characterizations of the new Na2CdPO4F fluorophosphate,J SOL ST CH,10.1016/j.jssc.2016.09.014
219664401P1,"Univ Hosp Estaing, Dept Pediat Surg, 1 Pl Lucie & Raymond Aubrac, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV,"Outcome of Conservative Versus Surgical Treatment of Humeral Shaft Fracture in Children and Adolescents: Comparison Between Nonoperative Treatment (Desault's Bandage), External Fixation and Elastic Stable Intramedullary Nailing",J PED ORTH,10.1097/BPO.0000000000000843
219664401P2,"CHU, DRCI, Biostat Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Outcome of Conservative Versus Surgical Treatment of Humeral Shaft Fracture in Children and Adolescents: Comparison Between Nonoperative Treatment (Desault's Bandage), External Fixation and Elastic Stable Intramedullary Nailing",J PED ORTH,10.1097/BPO.0000000000000843
219665414P3,"Clermont Univ, UMR 6602, Inst Pascal, 2 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Design and multi-physical properties of a new hybrid hemp-flax composite material,CONSTR BUIL,10.1016/j.conbuildmat.2016.12.037
219667797P1,"Ctr Jean Perrin, ERTICa, EA4677, 58 Rue Montalembert,BP392, F-63011 Clermont Ferrand, France",63011,CLERMONT-FERRAND,C,2017,SMV,Anti-EGFR monoclonal antibodies enhance sensitivity to DNA-damaging agents in BRCA1-mutated and PTEN-wild-type triple-negative breast cancer cells,MOL CARCINO,10.1002/mc.22596
219667797P2,"Univ Auvergne, Clermont Univ, ERTICa, Fac Med,EA4677, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Anti-EGFR monoclonal antibodies enhance sensitivity to DNA-damaging agents in BRCA1-mutated and PTEN-wild-type triple-negative breast cancer cells,MOL CARCINO,10.1002/mc.22596
219667797P3,"Ensemble Univ Cezeaux, Clermont Univ, ERTICa, Univ Auvergne,Inst Univ Technol,Dept Genie Biol,E, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Anti-EGFR monoclonal antibodies enhance sensitivity to DNA-damaging agents in BRCA1-mutated and PTEN-wild-type triple-negative breast cancer cells,MOL CARCINO,10.1002/mc.22596
219668152P7,"Univ Hosp Gabriel Montpied Clermont Ferrand, Dept Anesthesiol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Tolerance and efficacy of a polyamine-deficient diet for the treatment of perioperative pain,NUTRITION,10.1016/j.nut.2016.02.018
