adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
223295228P5,"Univ Clermont Auvergne, CNRS, Inst Pascal, PHOTON N2, F-63178 Aubiere, France",63178,AUBIERE,C,2018,SMV,Facile reduction of graphene oxide suspensions and films using glass wafers,SCI REP,
223298118P7,"INRA, Ctr Rech Auvergne Rhone Alpes, EpiA UR346, St Genes Champanelle, France",,SAINT-GENES-CHAMPANELLE,NC,2018,SMV,Aujeszky's Disease and Hepatitis E Viruses Transmission between Domestic Pigs and Wild Boars in Corsica: Evaluating the Importance of Wild/Domestic Interactions and the Efficacy of Management Measures,FRO VET SCI,
223298524P11,"Univ Hosp Clermont Ferrand, Dept Perioperat Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Circulating adrenomedullin estimates survival and reversibility of organ failure in sepsis: the prospective observational multinational Adrenomedullin and Outcome in Sepsis and Septic Shock-1 (AdrenOSS-1) study,CRIT CARE,
223306619P1,"Univ Clermont Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Dual dissection of fungi effectors and plant susceptibility factors reveals new candidate genes involved in the wheat/Fusarium graminearum interaction,PHYTOPATHOL,
223306619P2,"INRA, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Dual dissection of fungi effectors and plant susceptibility factors reveals new candidate genes involved in the wheat/Fusarium graminearum interaction,PHYTOPATHOL,
223308708P2,"CRNH Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Impact of 10 Days of Intensive Exercise Period (mHealth Grand Tour) on Heart Rate Variability and Links with Glycaemic Excursions in Athletes with Type 1 Diabetes,ACTA PHYS,
223308708P3,"G Montpied Hosp, Clermont Ferrand Univ Hosp, Dept Sport Med & Funct Explorat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Impact of 10 Days of Intensive Exercise Period (mHealth Grand Tour) on Heart Rate Variability and Links with Glycaemic Excursions in Athletes with Type 1 Diabetes,ACTA PHYS,
223308708P4,"INRA, UMR 1019, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Impact of 10 Days of Intensive Exercise Period (mHealth Grand Tour) on Heart Rate Variability and Links with Glycaemic Excursions in Athletes with Type 1 Diabetes,ACTA PHYS,
223308708P5,"Univ Clermont 1, UFR Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Impact of 10 Days of Intensive Exercise Period (mHealth Grand Tour) on Heart Rate Variability and Links with Glycaemic Excursions in Athletes with Type 1 Diabetes,ACTA PHYS,
223309183P10,"Hop Gabriel Montpied CHU, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,CARMENA: Cytoreductive nephrectomy followed by sunitinib versus sunitinib alone in metastatic renal cell carcinoma-Results of a phase III noninferiority trial.,J CL ONCOL,
223310290P12,"CHU, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Three fluoropyrimidine-based regimens in second-line therapy following nab-paclitaxel plus gemcitabine in metastatic pancreatic cancer: Efficacy and tolerance in clinical practice.,J CL ONCOL,
223310747P1,"Clermont Auvergne Univ, Inst Pascal, CNRS, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Novel Analytical Formulation for Shielding Effectiveness Calculation of Lossy Enclosures Containing Elliptical Apertures,I S EL COMP,
223311298P9,"Ctr Jean Perrin, Dept Radiotherapy, 56rue Montalembert, F-63011 Clermont Ferrand, France",63011,CLERMONT-FERRAND,C,2018,SMV,Uni or bilateral Irradiation in Cervical Lymph Node Metastases of Unknown Primary?,INT J RAD O,
223314210P21,"CHU Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,French Observatory of Multiple Sclerosis (OFSEP): an update,MULT SCLE J,
223314666P1,"Univ Hosp Estaing, Gastroenterol Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Faecal calprotectin is highly effective to detect endoscopic ulcerations in Crohn's disease regardless of disease location,J CROHN COL,
223314666P2,"Univ Auvergne, INSERM, UMR 1071, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Faecal calprotectin is highly effective to detect endoscopic ulcerations in Crohn's disease regardless of disease location,J CROHN COL,
223314666P3,"USC INRA 2018, Microbes Intestine Inflammat & Susceptibil Host, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Faecal calprotectin is highly effective to detect endoscopic ulcerations in Crohn's disease regardless of disease location,J CROHN COL,
223314666P6,"Univ Hosp, Biostat Unit, DRCI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Faecal calprotectin is highly effective to detect endoscopic ulcerations in Crohn's disease regardless of disease location,J CROHN COL,
223321925P1,"Univ Clermont Auvergne, Pascal Inst, CNRS, UMR6602, Aubiere, France",,AUBIERE,C,2018,SMV,Learning to touch objects through stage-wise deep reinforcement learning,IEEE IN C I,
223323481P1,"Univ Clermont Auvergne, Ctr Hist Espaces & Cultures, ANR CIRESFI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SHS,ITALIAN COMEDY IN PARIS UNDER THE REVOLUTION,ANN HIST R,
223326235P13,"CHU, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Is cytoreductive surgery and hyperthermic intraperitonealchemotherapy reasonable treatment for gastric signet-ring cell adenocarcinoma and linitis plastica with peritoneal metastasis? CYTO-CHIP study-Ancillary results.,J CL ONCOL,
223329530P1,"SIGMA Clermont, Lab Comp Sci Modeling & Optimizat Syst, CNRS, UMR 6158, Aubiere, France",,AUBIERE,NC,2018,SMV,Integrated Simulation Optimization for Layout Problems,I C INDUS E,
223331849P63,"Univ Clermont Auvergne, CNRS, IN2P3, LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Search for electroweak production of supersymmetric states in scenarios with compressed mass spectra at root s=13 TeV with the ATLAS detector,PHYS REV D,
223331856P9,"CHU Estaing, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Efficacy and Safety of Glecaprevir/Pibrentasvir in Patients with HCV Genotype 5 or 6 Infection: The ENDURANCE-5,6 Study",J HEPATOL,
223331954P1,"IHRIM, St Etienne, France",,SAINT-ETIENNE,NC,2018,SHS,Challenges of dialogue and polyphonic writing in the Supplement to Bougainville's Voyage,STUD FRAN,
223332330P1,"Univ Clermont Auvergne, CNRS, Lab Microorganismes Genome & Environm, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Biogeographic patterns of aerobic anoxygenic phototrophic bacteria reveal an ecological consistency of phylogenetic clades in different oceanic biomes,SCI REP,
223333505P1,"CHU Gabriel Montpied, Serv Neurol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Founder LRSAM1 mutations in French families with ataxic form of CMT2,J PERIPH N,
223333939P7,"Clermont Ferrand Univ Hosp, Adults Intens Care Unit, Ongoing Monitoring Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Cost-effectiveness analysis of chlorhexidine-alcohol versus povidone iodine-alcohol solution in the prevention of intravascular-catheter-related bloodstream infections in France,PLOS ONE,
223333939P8,"Clermont Ferrand Univ Hosp, Intens Care Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Cost-effectiveness analysis of chlorhexidine-alcohol versus povidone iodine-alcohol solution in the prevention of intravascular-catheter-related bloodstream infections in France,PLOS ONE,
223337339P1,"CHU Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Heart rate variability in type 2 diabetes: a systematic review and meta-analysis,DIABETOLOG,
223339381P27,"CHU Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,CD62L and JCV index for PML risk management in treated MS patients,MULT SCLE J,
223344670P1,"Univ Clermont Auvergne, Ctr Hist Espaces & Cultures, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SHS,"The new woman. Genre, education, Revolution(1789-1830)",REV HIST M,
223351290P1,"Univ Clermont Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SHS,"Yankee Bishops. Apostles in the New Republic, 1783 to 1873",REV HIST EC,
223355389P2,"Univ Clermont Auvergne, CNRS, Ctr Etudes & Rech Dev Int, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Macroeconomic evidence suggests that asylum seekers are not a 'burden' for Western European countries,SCI ADV,
223355683P62,"Univ Clermont Auvergne, CNRS, IN2P3, LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Measurement of the Higgs boson coupling properties in the H -> ZZ* -> 4l decay channel at root s=13 TeV with the ATLAS detector,J HIGH EN P,
223355952P1,"Univ Clermont Auvergne, CNRS, UFR Psychol, Sci Sociales,Sci Educ,LaPSCo, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Sedentariness: A Need for a Definition,FRO PUB HEA,
223355952P2,"Univ Clermont Auvergne, Univ Hosp Clermont Ferrand, CNRS,CHU Clermont Ferrand,WittyFit, LaPSCo,Prevent & Occupat Med,Physiol & Psychosoci, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Sedentariness: A Need for a Definition,FRO PUB HEA,
223355952P4,"Univ Clermont Auvergne, CNRS, LaPSCo, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Sedentariness: A Need for a Definition,FRO PUB HEA,
223359490P1,"Clermont Auvergne Univ, EA 3533, Lab Metab Adaptat Exercise Physiol & Pathol Condi, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Health and Fitness Benefits But Low Adherence Rate Effect of a 10-Month Onsite Physical Activity Program Among Tertiary Employees,J OCCUP ENV,10.1097/JOM.0000000000001394
223359490P2,"CRNH Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV - SHS,Health and Fitness Benefits But Low Adherence Rate Effect of a 10-Month Onsite Physical Activity Program Among Tertiary Employees,J OCCUP ENV,10.1097/JOM.0000000000001394
223359490P3,"INRA, UMR 1019, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV - SHS,Health and Fitness Benefits But Low Adherence Rate Effect of a 10-Month Onsite Physical Activity Program Among Tertiary Employees,J OCCUP ENV,10.1097/JOM.0000000000001394
223359490P4,"Univ Clermont 1, UFR Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Health and Fitness Benefits But Low Adherence Rate Effect of a 10-Month Onsite Physical Activity Program Among Tertiary Employees,J OCCUP ENV,10.1097/JOM.0000000000001394
223359490P5,"Clermont Ferrand Univ Hosp, Biostat Unit DRCI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Health and Fitness Benefits But Low Adherence Rate Effect of a 10-Month Onsite Physical Activity Program Among Tertiary Employees,J OCCUP ENV,10.1097/JOM.0000000000001394
223359490P6,"Clermont Ferrand Univ Hosp, G Montpied Hosp, Dept Sport Med & Funct Explorat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Health and Fitness Benefits But Low Adherence Rate Effect of a 10-Month Onsite Physical Activity Program Among Tertiary Employees,J OCCUP ENV,10.1097/JOM.0000000000001394
223359576P146,"Univ Clermont Auvergne, CNRS, IN2P3, LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Production of He-4 and (4)<(He) over bar> in Pb-Pb collisions at root(NN)-N-S=2.76 TeV at the LHC,NUCL PHYS A,10.1016/j.nuclphysa.2017.12.004
223359674P3,"Univ Clermont Auvergne, CNRS, Observ Phys Globe Clermont Ferrand, IRD,Lab Magmas & Volcans, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Extraterrestrial lava lakes,J VOLCANOL,10.1016/j.jvolgeores.2018.09.010
223361404P5,"Univ Blaise Pascal, Clermont Univ, CNRS, IN2P3,LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Search for lepton-flavour-violating decays of Higgs-like bosons,EUR PHY J C,
223364459P3,"Univ Clermont Auvergne, INSERM, U1240, IMoST, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,WNT6 is a novel oncogenic prognostic biomarker in human glioblastoma,THERANOSTIC,10.7150/thno.25025
223364459P4,"Univ Clermont Auvergne, Ctr Jean Perrin, Pathol Dept, F-63011 Clermont Ferrand, France",63011,CLERMONT-FERRAND,C,2018,SMV,WNT6 is a novel oncogenic prognostic biomarker in human glioblastoma,THERANOSTIC,10.7150/thno.25025
223369033P4,"Univ Blaise Pascal, OPGC, LAMP, CNRS,UMR, Aubiere, France",,AUBIERE,C,2018,SMV,Aerosol sources in the western Mediterranean during summertime: a model-based approach,ATMOS CH PH,10.5194/acp-18-9631-2018
223369349P12,"Ctr Jean Perrin, Serv Oncol Radiotherapie, 58 Rue Montalembert, F-63011 Clermont Ferrand, France",63011,CLERMONT-FERRAND,C,2018,SMV,Siriade 2.0: An e-learning platform for radiation oncology contouring,CANC RADIOT,10.1016/j.canrad.2018.02.003
223373795P23,"CHU Clermont Ferrand, Dept Anesthesiol & Surg Crit Care, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Prevalence and outcome of heparin-induced thrombocytopenia diagnosed under veno-arterial extracorporeal membrane oxygenation: a retrospective nationwide study,INTEN CAR M,10.1007/s00134-018-5346-y
223373847P2,"CNRS, UMR 6042, GEOLAB, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Quantification of cliff retreat in coastal Quaternary sediments using anatomical changes in exposed tree roots,EARTH SURF,10.1002/esp.4462
223377649P1,"Clermont Univ, Gabriel Montpied Teaching Hosp, Dept Rheumatol, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2018,SMV,Cardiovascular effects of hydroxychloroquine: a systematic review and meta-analysis,ANN RHEUM D,10.1136/annrheumdis-2017-212668
223377649P2,"Gabriel Montpied Teaching Hosp, Dept Clin Res & Innovat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Cardiovascular effects of hydroxychloroquine: a systematic review and meta-analysis,ANN RHEUM D,10.1136/annrheumdis-2017-212668
223378913P3,"CRNH Auvergne, UNH, UMR, Team Res ECRIN,CLARA,CRNH Auvergne,INRA, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,HYPERACTIVITY OF THE SYMPATHO-ADRENOMEDULLARY SYSTEM WITHOUT ANY MODIFICATION OF THE HYPOTHALAMIC-PITUITARYADRENAL AXIS AFTER FOOD RESTRICTION AMONG HIGH-LEVEL WEIGHTLIFTERS,J STR COND,10.1519/JSC.0000000000002038
223380511P1,"Univ Clermont Auvergne, CERDI, AdaptEconII Project, European Commis Horizon Programme 2020, 65 Blvd Francois Mitterrand, F-63000 Clermont Ferrand, Auvergne, France",63000,CLERMONT-FERRAND,C,2018,SMV,Road-rail intermodal freight transport as a strategy for climate change mitigation,ENVIRON DEV,10.1016/j.envdev.2017.07.005
223382071P1,"CHU Estaing, Dept Gynecol Surg, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Laparoscopic Promontofixation in 10 Steps,J MINIM INV,10.1016/j.jmig.2017.10.020
223382287P7,"Univ Auvergne, Fac Med, EA 7280, CMP B,CHU, BP 69, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2018,SMV - SHS,Hypovitaminosis D is associated with depression and anxiety in schizophrenia: Results from the national FACE-SZ cohort,PSYCHIAT R,10.1016/j.psychres.2018.09.024
223382630P3,"Univ Clermont, LAPSCO, 34 Ave Carnot, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SHS,Fingers and numbers,PSYCHOL FR,10.1016/j.psfr.2017.07.001
223382630P4,"CNRS, 34 Ave Carnot, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SHS,Fingers and numbers,PSYCHOL FR,10.1016/j.psfr.2017.07.001
223383329P18,"Hop Gabriel Montpied, Serv Reanimat Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Preemptive rituximab prevents long-term relapses in immune-mediated thrombotic thrombocytopenic purpura,BLOOD,10.1182/blood-2018-04-840090
223383854P1,"Univ Clermont Auvergne, CNRS, UMR 6620, Lab Math Blaise Pascal,Clermont Ferrand 2, F-63177 Aubiere, France",63177,AUBIERE,C,2018,SMV,CONVERGENCE RATES FOR ESTIMATORS OF GEODESIC DISTANCES AND FRECHET EXPECTATIONS,J APPL PROB,10.1017/jpr.2018.66
223384621P10,"CNRS, UMR 6293, GReD, Aubiere, France",,AUBIERE,C,2018,SMV,Liver X Receptor Genes Variants Modulate ALS Phenotype,MOL NEUROB,10.1007/s12035-017-0453-2
223384621P11,"INSERM, UMR 1103, GReD, Aubiere, France",,AUBIERE,C,2018,SMV,Liver X Receptor Genes Variants Modulate ALS Phenotype,MOL NEUROB,10.1007/s12035-017-0453-2
223384621P12,"Ctr Rech Nutr Humaine Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Liver X Receptor Genes Variants Modulate ALS Phenotype,MOL NEUROB,10.1007/s12035-017-0453-2
223384621P7,"CHU Clermont Ferrand, Serv Neurol A, Ctr SLA, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Liver X Receptor Genes Variants Modulate ALS Phenotype,MOL NEUROB,10.1007/s12035-017-0453-2
223384621P9,"Clermont Univ, Genet Reprod & Dev, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Liver X Receptor Genes Variants Modulate ALS Phenotype,MOL NEUROB,10.1007/s12035-017-0453-2
223386309P1,"Univ Clermont Auvergne, CNRS, CERDI, Bd F Mitterrand 65, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SHS,Energy efficiency gains from importing intermediate inputs: Firm-level evidence from Indonesia,J DEV ECON,10.1016/j.jdeveco.2018.06.014
223386597P1,"Univ Clermont Auvergne, SIGMA Clermont, CNRS, Inst Pascal, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,A compliant mechanism with variable stiffness achieved by rotary actuators and shape-memory alloy,MECCANICA,10.1007/s11012-018-0844-0
223386808P2,"Univ Clermont Auvergne, CNRS, ICCF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,The distribution of reactive Ni2+ in 2D Mg2-xNixAl-LDH nanohybrid materials determined by solid state Al-27 MAS NMR spectroscopy,PHYS CHEM P,10.1039/c8cp05243c
223389121P2,"Clermont Auvergne Univ, EA 3533, Lab Metab Adaptat Exercise Physiol & Pathol Condi, CRNH Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Development and validation of the Child Three-Factor Eating Questionnaire (CTFEQr17),PUBLIC HEAL,10.1017/S1368980018001210
223390653P1,"Univ Clermont Auvergne, CHU Clermont Ferrand, INRA, Serv Med Phys & Readaptat, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV - SHS,A decision-making tool to prescribe knee orthoses in daily practice for patients with osteoarthritis,AN PH RE ME,10.1016/j.rehab.2018.01.001
223390653P5,"CHU Clermont Ferrand, Delegat Rech Clin & Innovat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,A decision-making tool to prescribe knee orthoses in daily practice for patients with osteoarthritis,AN PH RE ME,10.1016/j.rehab.2018.01.001
223390653P8,"Univ Clermont Auvergne, Vichy, Inst Format Massokinesitherapie, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,A decision-making tool to prescribe knee orthoses in daily practice for patients with osteoarthritis,AN PH RE ME,10.1016/j.rehab.2018.01.001
223391254P7,"Univ Clermont Auvergne, Lab Meteorol Phys, Aubiere, France",,AUBIERE,C,2018,SMV,Biomass burning emission disturbances of isoprene oxidation in a tropical forest,ATMOS CH PH,10.5194/acp-18-12715-2018
223391690P3,"Univ Clermont Auvergne, CHU Clermont Ferrand, INSERM, Serv Hepatogastro Enterol,3iHP, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Fecal Calprotectin in Assessing Endoscopic and Histological Remission in Patients with Ulcerative Colitis,DIG DIS SCI,10.1007/s10620-018-4980-0
223391690P4,"Univ Clermont Auvergne, CHU Clermont Ferrand, DRCI, Unite Biostat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Fecal Calprotectin in Assessing Endoscopic and Histological Remission in Patients with Ulcerative Colitis,DIG DIS SCI,10.1007/s10620-018-4980-0
223392169P1,"Univ Hosp, Internal Med Dept, 1 Pl Lucie & Raymond Aubrac, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2018,SMV,Efficacy of bortezomib in non-IgM type I cryoglobulinaemic vasculitis: a single-centre retrospective case series,EUR J HAEMA,10.1111/ejh.13154
223392169P2,"Univ Hosp, Haematol Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Efficacy of bortezomib in non-IgM type I cryoglobulinaemic vasculitis: a single-centre retrospective case series,EUR J HAEMA,10.1111/ejh.13154
223392534P1,"Univ Clermont Auvergne, INRA, PIAF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Feeling stretched or compressed? The multiple mechanosensitive responses of wood formation to bending,ANN BOTANY,10.1093/aob/mcx211
223394127P1,"Univ Clermont Auvergne, INRA, Ctr Rech Nutr Humaine CRNH Auvergne, UNH, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Impact of medication on protein and amino acid metabolism in the elderly: the sulfur amino acid and paracetamol case,NUTR RES R,10.1017/S0954422418000021
223394938P1,"Blaise Pascal Univ, LIMOS Lab, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Encoding partial orders through modular decomposition,J COMPUT SC,10.1016/j.jocs.2017.05.008
223397960P2,"Univ Claude Bernard Lyon 1, Lab Vulnerabilites & Innovat Sport, CRIS, L Vis,EA 7428,FED 4272, F-69622 Lyon, France",69622,LYON,NC,2018,SHS,Exploratory semantic analysis with women victims of domestic violence,PSYCHOL FR,10.1016/j.psfr.2017.05.003
223400572P1,"CHU Estaing, Dept Gynecol Surg, 1 Pl Lucie & Raymond Aubrac, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Pelvic adhesions and fertility: Where are we in 2018?,J VISC SURG,10.1016/j.jviscsurg.2018.02.004
223402471P2,"Univ Clermont Auvergne, Clermont Univ, LMGE, CNRS,UMR 6023, BP 80026, F-63171 Aubiere, France",63171,AUBIERE,C,2018,SMV,Microbial parasites make cyanobacteria blooms less of a trophic dead end than commonly assumed,ISME J,10.1038/s41396-018-0045-9
223402719P3,"Univ Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,An unexpected response to rituximab in a patient with rheumatoid arthritis,RHEUMATOLOG,10.1093/rheumatology/kex418
223402719P4,"CHU Gabriel Montpied, Immunobiol Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,An unexpected response to rituximab in a patient with rheumatoid arthritis,RHEUMATOLOG,10.1093/rheumatology/kex418
223402719P5,"INSERM, U1240, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,An unexpected response to rituximab in a patient with rheumatoid arthritis,RHEUMATOLOG,10.1093/rheumatology/kex418
223402719P6,"CHU Gabriel Montpied, Rheumatol Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,An unexpected response to rituximab in a patient with rheumatoid arthritis,RHEUMATOLOG,10.1093/rheumatology/kex418
223404437P1,"Univ Clermont Auvergne, CHU Clermont Ferrand, Dept Dermatol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,A case of severe pityriasis rubra pilaris with a dramatic response to apremilast,EUR J DERM,10.1684/ejd.2017.3187
223404437P2,"Univ Clermont Auvergne, CHU Clermont Ferrand, Dept Pathol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,A case of severe pityriasis rubra pilaris with a dramatic response to apremilast,EUR J DERM,10.1684/ejd.2017.3187
223404486P1,"Univ Clermont Auvergne, CNRS, Inst Chim Clermont Ferrand, Sigma, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Environmental scenarii for the degradation of oxo-polymers,CHEMOSPHERE,10.1016/j.chemosphere.2018.01.153
223404486P2,"Ctr Natl Evaluat Photoprotect, 25 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,NC,2018,SMV,Environmental scenarii for the degradation of oxo-polymers,CHEMOSPHERE,10.1016/j.chemosphere.2018.01.153
223404974P1,"CHU Clermont Ferrand, Clin Adulte & Therapie Cellulaire, Serv Hematol, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Prevalence of malnutrition in adult patients previously treated with allogeneic hematopoietic stem-cell transplantation,CLIN NUTR,10.1016/j.clnu.2017.03.016
223404974P2,"Univ Clermont Auvergne, EA7283, CIC501, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Prevalence of malnutrition in adult patients previously treated with allogeneic hematopoietic stem-cell transplantation,CLIN NUTR,10.1016/j.clnu.2017.03.016
223404974P3,"CHU Clermont Ferrand, Serv Nutr Clin, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Prevalence of malnutrition in adult patients previously treated with allogeneic hematopoietic stem-cell transplantation,CLIN NUTR,10.1016/j.clnu.2017.03.016
223404974P4,"CHU Clermont Ferrand, Serv Med Digest & Hepatobiliaire, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Prevalence of malnutrition in adult patients previously treated with allogeneic hematopoietic stem-cell transplantation,CLIN NUTR,10.1016/j.clnu.2017.03.016
223404974P5,"Univ Clermont Auvergne, INRA, UNH, CRNH Auvergne, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Prevalence of malnutrition in adult patients previously treated with allogeneic hematopoietic stem-cell transplantation,CLIN NUTR,10.1016/j.clnu.2017.03.016
223405540P3,"UNH, CRNH Auvergne, INRA, UMR 1019, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Evolution of Serum 25OHD in Response to Vitamin D-3-Fortified Yogurts Consumed by Healthy Menopausal Women: A 6-Month Randomized Controlled Trial Assessing the Interactions between Doses, Baseline Vitamin D Status, and Seasonality",J AM COL N,10.1080/07315724.2017.1355761
223409636P3,"Univ Clermont Auvergne, CNRS, ICCF, SIGMA Clermont, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Tailored microstructure and mechanical properties of nanocomposite films made from polyacrylic/LDH hybrid latexes synthesized by RAFT-mediated emulsion polymerization,POLYM CHEM,10.1039/c8py00268a
223410502P1,"Univ Clermont Auvergne, AME2P, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Assessment of the H-reflex using two synchronized magnetic stimulators in order to increase stimulus durations: A comparison with electrical stimulation,NEUROSCI L,10.1016/j.neulet.2018.03.039
223414666P2,"Univ Clermont Auvergne, CHU Clermont Ferrand, Observ Francais Med Antalg, INSERM 1107,Inst Analgesia,Pharmacol Med, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,"Misuse and dependence on prescription opioids: Prevention, identification and treatment. Rolland B. et al. Rev Med Interne 2017,38:539-546 Response",REV MED IN,10.1016/j.revmed.2018.02.006
